1,9.593372,52.10111,True,null
1,15.58362,44.80465,True,null
0,52.4983,12.68767,True,null
0,60.75616,5.826907,True,null
0,59.53147,4.24514,True,null
0,51.07598,12.27605,True,null
1,17.36241,50.43757,True,null
1,9.033996,57.08,True,null
1,10.67321,52.5101,True,null
1,18.26903,45.25692,True,null
0.002610691,54.62323,12.3765,True,null
0.003459486,63.00042,4.380961,True,null
0.003459486,62.32353,4.620776,True,null
0.003459486,53.84112,12.52512,True,null
1,21.8325,50.66612,True,null
1,13.66032,57.35824,True,null
1,13.42975,52.91716,True,null
1,21.68898,45.57756,True,null
0.05341232,57.02382,15.02102,True,null
0.05427358,65.47115,7.227662,True,null
0.05427358,65.29295,6.66302,True,null
0.05427358,56.81912,14.59239,True,null
1,26.32186,52.75315,True,null
1,18.26476,59.42513,True,null
1,17.01224,54.9271,True,null
1,25.46871,47.62915,True,null
0.0791977,64.92546,6.466405,True,up
0.1034413,54.84294,14.63061,True,null
0.1042747,63.32235,7.060615,True,null
0.1042747,63.65668,6.094886,True,null
0.1042747,55.22655,14.16164,True,null
1,27.47438,52.26704,True,null
1,20.02036,58.99294,True,null
1,16.83877,54.57411,True,null
1,25.25016,47.22298,True,null
0.1067747,63.09103,7.038438,True,up
0.1538938,51.40149,14.53339,True,null
0.1547469,59.88292,7.218351,True,null
0.1547469,60.70443,5.529649,True,null
0.1547469,52.35624,13.83761,True,null
1,27.94842,51.79691,True,null
1,21.42999,58.61862,True,null
1,16.34418,54.33854,True,null
1,24.26937,46.89832,True,null
0.2041917,48.27296,14.33611,True,null
0.2050601,56.72191,7.123545,True,null
0.2050601,58.0605,5.234251,True,null
0.2050601,49.83899,13.6503,True,null
1,29.13222,51.47596,True,null
1,23.62969,58.36115,True,null
1,17.14941,54.11651,True,null
1,24.1749,46.67718,True,null
0.2549114,45.35635,14.05984,True,null
0.2557448,53.72666,6.255475,True,null
0.2557448,55.63918,5.550819,True,null
0.2557448,47.60633,13.76533,True,null
1,31.00915,51.80586,True,null
1,26.52063,58.59701,True,null
1,19.12317,54.10158,True,null
1,24.97838,46.80043,True,null
0.3049819,42.80397,12.18675,True,null
0.3058521,51.03698,3.925635,True,null
0.3058521,53.55851,4.536573,True,null
0.3058521,45.78122,12.74184,True,null
1,33.4061,50.76339,True,null
1,29.82112,57.54546,True,null
1,21.89765,53.22534,True,null
1,26.57395,45.80806,True,null
0.3557141,40.58893,11.40009,True,null
0.3565738,48.60365,3.061246,True,null
0.3565738,51.78391,3.542243,True,null
0.3565738,44.34772,11.89698,True,null
1,36.29338,49.79827,True,null
1,33.50583,56.6399,True,null
1,25.28755,52.41769,True,null
1,28.87956,44.93778,True,null
0.4065609,39.03451,11.86048,True,null
0.4074036,46.78285,3.495752,True,null
0.4074036,50.55574,3.478357,True,null
0.4074036,43.48496,11.83064,True,null
1,39.07771,49.73365,True,null
1,36.88151,56.57411,True,null
1,28.52417,52.35126,True,null
1,31.31214,44.8716,True,null
0.4567721,39.0345,12.65852,True,null
0.4576115,46.78284,4.629096,True,null
0.4576115,50.55574,3.576042,True,null
0.4576115,43.48495,11.91107,True,null
1,39.07771,49.83105,True,null
1,36.88151,56.664,True,null
1,28.52417,52.42905,True,null
1,31.31213,44.95697,True,null
0.5075562,39.0345,12.70319,True,null
0.5084257,46.78283,4.609099,True,null
0.5084257,50.55573,3.737559,True,null
0.5084257,43.48494,12.04722,True,null
1,39.0777,49.99015,True,null
1,36.8815,56.8126,True,null
1,28.52416,52.56044,True,null
1,31.31213,45.09925,True,null
0.5577638,39.03449,12.95725,True,null
0.5585989,46.78283,4.785959,True,null
0.5585989,50.55573,5.197098,True,null
0.5585989,43.48494,13.17772,True,null
1,39.0777,51.30101,True,null
1,36.8815,58.01024,True,null
1,28.52416,53.58276,True,null
1,31.31212,46.23545,True,null
0.6077874,39.03448,12.74253,True,null
0.6086308,46.78282,4.514154,True,null
0.6086308,50.55572,5.460663,True,null
0.6086308,43.48493,13.44213,True,null
1,39.07769,51.56895,True,null
1,36.8815,58.27528,True,null
1,28.52416,53.81852,True,null
1,31.31212,46.49832,True,null
0.6582033,39.03448,12.39624,True,null
0.6590787,46.78281,4.142054,True,null
0.6590787,50.55571,5.673825,True,null
0.6590787,43.48492,13.69143,True,null
1,39.07769,51.80956,True,null
1,36.88149,58.49551,True,null
1,28.52415,53.53273,True,null
1,31.31211,46.57214,True,null
0.7088073,39.03447,12.37978,True,null
0.7096821,46.78281,4.12221,True,null
0.7096821,50.5557,5.694808,True,null
0.7096821,43.48492,13.723,True,null
1,39.07768,51.83779,True,null
1,36.88149,58.48682,True,null
1,28.52415,53.52153,True,null
1,31.31211,46.56291,True,null
0.7589782,39.03447,12.64449,True,null
0.7598507,46.7828,4.25931,True,null
0.7598507,50.55569,5.715787,True,null
0.7598507,43.48491,13.71644,True,null
1,39.07768,51.84068,True,null
1,36.88149,58.54964,True,null
1,28.52415,53.8059,True,null
1,31.3121,46.73435,True,null
0.8096977,39.03446,11.61784,True,null
0.810559,46.7828,3.242339,True,null
0.810559,50.55569,4.037591,True,null
0.810559,43.48491,12.40469,True,null
1,39.07767,49.73903,True,null
1,36.88148,56.7763,True,null
1,28.52415,52.84164,True,null
1,31.3121,45.19581,True,null
0.8598514,39.03446,11.63076,True,null
0.860691,46.78279,3.238874,True,null
0.860691,50.55569,2.680846,True,null
0.860691,43.4849,11.12934,True,null
1,39.07767,48.79873,True,null
1,36.88148,55.72469,True,null
1,28.52415,51.63927,True,null
1,31.3121,44.07594,True,null
0.9106493,39.03445,11.48921,True,null
0.9114831,46.78279,3.093874,True,null
0.9114831,50.55568,5.609195,True,null
0.9114831,43.4849,13.57754,True,null
1,39.07767,51.7103,True,null
1,36.88148,57.9604,True,null
1,28.52414,52.87006,True,null
1,31.3121,46.01183,True,null
0.9609091,39.03445,11.63496,True,null
0.9617704,46.78278,3.33881,True,null
0.9617704,50.55568,6.090039,True,null
0.9617704,43.48489,13.67832,True,null
1,39.07766,51.68003,True,null
1,36.88148,57.91238,True,null
1,28.52414,52.88414,True,null
1,31.31209,45.97514,True,null
1,39.03445,11.46666,True,null
1,46.78278,3.208572,True,null
1,50.55567,4.77411,True,null
1,43.48489,12.94082,True,null
1,39.07766,50.98576,True,null
1,36.88148,57.7157,True,null
1,28.52414,52.69269,True,null
1,31.31209,45.77923,True,null
1,39.03444,11.05634,True,null
1,46.78278,2.756247,True,null
1,50.55567,4.102051,True,null
1,43.48488,12.38604,True,null
1,39.07766,50.35257,True,null
1,36.88148,57.16446,True,null
1,28.52414,52.36114,True,null
1,31.31208,45.44409,True,null
1,39.03444,11.0687,True,null
1,46.78278,2.76536,True,null
1,50.55567,3.978044,True,null
1,43.48488,12.26468,True,null
1,39.07766,50.22782,True,null
1,36.88147,57.04095,True,null
1,28.52414,52.37552,True,null
1,31.31208,45.32171,True,null
1,39.03444,10.13476,True,null
1,46.78277,1.779054,True,null
1,50.55566,4.097227,True,null
1,43.48487,12.36425,True,null
1,39.07766,50.3425,True,null
1,36.88147,57.0747,True,null
1,28.52413,51.796,True,null
1,31.31208,45.09767,True,null
1,39.03443,10.0708,True,null
1,46.78276,1.692835,True,null
1,50.55566,4.264708,True,null
1,43.48487,12.50882,True,null
1,39.07765,50.50401,True,null
1,36.88147,56.97966,True,null
1,28.52413,51.71316,True,null
1,31.31208,45.00402,True,null
1,50.55566,4.356169,True,yes,down
1,39.03443,9.986845,True,null
1,46.78276,1.597924,True,null
1,50.55338,5.350646,True,null
1,43.48487,13.11238,True,null
1,39.07765,50.85645,True,null
1,36.88147,56.87345,True,null
1,28.52413,51.61497,True,null
1,31.31207,44.89871,True,null
1,46.78276,1.574177,True,yes,down
0.970249,39.03442,9.286069,True,null
0.9693968,46.7803,2.246198,True,null
0.9693968,50.55338,4.555205,True,null
0.9693968,43.48486,10.26856,True,null
1,39.07765,48.4487,True,null
1,36.88147,54.87924,True,null
1,28.52413,49.97268,True,null
1,31.31207,42.97277,True,null
0.9244951,46.7803,2.175507,True,up
0.9202148,39.03442,7.107594,True,null
0.9193746,46.78276,2.285774,True,null
0.9193746,50.55338,2.715761,True,null
0.9193746,43.48486,7.816688,True,null
1,39.07764,45.93606,True,null
1,36.88147,52.20712,True,null
1,28.52413,47.2928,True,null
1,31.31207,40.28517,True,null
0.8987951,50.55338,3.290076,True,up
0.8698332,39.03442,6.000301,True,null
0.8689889,46.78276,3.094772,True,null
0.8689889,50.55564,3.294128,True,null
0.8689889,43.48486,7.532987,True,null
1,39.07764,45.28426,True,null
1,36.88147,51.43582,True,null
1,28.52413,46.41774,True,null
1,31.31207,39.4921,True,null
0.8196133,39.03442,7.329161,True,null
0.8187676,46.78275,3.164863,True,null
0.8187676,50.55564,2.970822,True,null
0.8187676,43.48486,6.604801,True,null
1,39.07764,44.81221,True,null
1,36.88146,51.41275,True,null
1,28.52412,46.94938,True,null
1,31.31207,39.61197,True,null
0.7694601,39.03441,7.961427,True,null
0.7685984,46.78275,3.022479,True,null
0.7685984,50.55564,1.904707,True,null
0.7685984,43.48485,7.162164,True,null
1,39.07764,45.3776,True,null
1,36.88146,51.95185,True,null
1,28.52412,47.44381,True,null
1,31.31207,40.13785,True,null
0.7194338,39.03441,7.511024,True,null
0.7185937,46.78275,3.890934,True,null
0.7185937,50.55564,1.792939,True,null
0.7185937,43.48485,5.84336,True,null
1,39.07764,44.03378,True,null
1,36.88146,50.538,True,null
1,28.52412,45.96614,True,null
1,31.31206,38.70104,True,null
0.669251,39.03441,7.497928,True,null
0.6683847,46.78274,5.849955,True,null
0.6683847,50.55563,1.530631,True,null
0.6683847,43.48484,5.674973,True,null
1,39.07764,43.87359,True,null
1,36.88146,50.39345,True,null
1,28.52412,45.84455,True,null
1,31.31206,38.56312,True,null
0.6190393,39.03441,8.230685,True,null
0.6181997,46.78274,6.517861,True,null
0.6181997,50.55563,1.511833,True,null
0.6181997,43.48484,5.243674,True,null
1,39.07764,43.38866,True,null
1,36.88146,50.0595,True,null
1,28.52412,45.71658,True,null
1,31.31206,38.29659,True,null
0.5682245,39.0344,8.193115,True,null
0.5673642,46.78274,6.862978,True,null
0.5673642,50.55563,1.474254,True,null
0.5673642,43.48484,5.02938,True,null
1,39.07763,43.13086,True,null
1,36.88146,49.82872,True,null
1,28.52412,45.52721,True,null
1,31.31206,38.08014,True,null
0.518042,39.0344,8.418806,True,null
0.5172087,46.78274,6.725797,True,null
0.5172087,50.55563,1.504822,True,null
0.5172087,43.48484,4.633676,True,null
1,39.07763,42.57027,True,null
1,36.88146,49.33453,True,null
1,28.52412,45.13488,True,null
1,31.31206,37.623,True,null
0.4678509,39.0344,8.423718,True,null
0.4669876,46.78274,6.060295,True,null
0.4669876,50.55563,1.321036,True,null
0.4669876,43.48484,5.504734,True,null
1,39.07763,43.66699,True,null
1,36.88146,50.32494,True,null
1,28.52412,45.9593,True,null
1,31.31206,38.55468,True,null
0.4175908,39.0344,8.027146,True,null
0.4167465,46.78273,5.801188,True,null
0.4167465,50.55562,1.535035,True,null
0.4167465,43.48484,5.717409,True,null
1,39.07763,43.91481,True,null
1,36.88145,50.43184,True,null
1,28.52412,45.87852,True,null
1,31.31205,38.60024,True,null
0.3674372,39.0344,8.160992,True,null
0.3665995,46.78273,4.493031,True,null
0.3665995,50.55562,1.360362,True,null
0.3665995,43.48484,6.66251,True,null
1,39.07763,44.87679,True,null
1,36.88145,51.42368,True,null
1,28.52412,46.88984,True,null
1,31.31205,39.60036,True,null
0.3172214,39.03439,6.904386,True,null
0.316383,46.78273,3.600052,True,null
0.316383,50.55562,2.916235,True,null
0.316383,43.48483,7.133253,True,null
1,39.07763,45.29552,True,null
1,36.88145,51.74716,True,null
1,28.52412,47.08542,True,null
1,31.31205,39.88674,True,null
0.2668177,39.0344,5.766706,True,null
0.2659756,46.78273,2.396754,True,null
0.2659756,50.55562,4.469414,True,null
0.2659756,43.48483,7.636509,True,null
1,39.07763,45.45422,True,null
1,36.88145,51.70833,True,null
1,28.52412,46.80547,True,null
1,31.31205,39.78802,True,null
0.2160146,39.03439,5.658653,True,null
0.2151759,46.78273,2.890852,True,null
0.2151759,50.55561,3.157611,True,null
0.2151759,43.48483,6.601407,True,null
1,39.07763,44.14262,True,null
1,36.88145,50.34053,True,null
1,28.52411,45.39698,True,null
1,31.31205,38.40948,True,null
0.1651927,39.03439,7.235698,True,null
0.1643509,46.78273,3.822492,True,null
0.1643509,50.55562,2.692878,True,null
0.1643509,43.48483,5.629941,True,null
1,39.07763,43.80684,True,null
1,36.88145,50.29794,True,null
1,28.52411,45.714,True,null
1,31.31205,38.45682,True,null
0.115189,39.03439,6.615174,True,null
0.1143159,46.78273,4.676816,True,null
0.1143159,50.55561,2.47376,True,null
0.1143159,43.48483,5.662288,True,null
1,39.07763,43.81213,True,null
1,36.88145,50.27706,True,null
1,28.52411,45.66024,True,null
1,31.31205,38.42626,True,null
0.06500427,39.03439,6.516819,True,null
0.0641695,46.78273,4.092399,True,null
0.0641695,50.55561,3.079913,True,null
0.0641695,43.48483,6.081931,True,null
1,39.07763,44.17132,True,null
1,36.88145,50.48295,True,null
1,28.52411,45.67216,True,null
1,31.31205,38.58139,True,null
0.01497403,39.03439,6.270633,True,null
0.01412466,46.78273,3.217943,True,null
0.01412466,50.55561,2.964318,True,null
0.01412466,43.48483,6.14642,True,null
1,39.07763,44.04251,True,null
1,36.88145,50.36517,True,null
1,28.52411,45.57006,True,null
1,31.31205,38.46716,True,null
0,39.03439,6.878407,True,null
0,46.78272,3.215645,True,null
0,50.55561,3.669875,True,null
0,43.48482,6.922579,True,null
1,39.07762,44.84748,True,null
1,36.88145,51.16201,True,null
1,28.52411,46.3418,True,null
1,31.31204,39.25948,True,null
0,50.55561,2.886559,True,yes,down
0,46.78272,3.795239,True,yes,down
0,39.03439,7.671675,True,null
0,46.78026,3.765144,True,null
0,50.55333,1.900122,True,null
0,43.48482,6.622779,True,null
1,39.07762,44.78883,True,null
1,36.88145,51.22531,True,null
1,28.52411,46.55426,True,null
1,31.31204,39.36123,True,null
0,39.03439,7.466386,True,null
0,46.78026,5.108375,True,null
0,50.55333,2.589249,True,null
0,43.48483,4.799534,True,null
1,39.07762,42.9912,True,null
1,36.88145,49.56375,True,null
1,28.52411,44.98491,True,null
1,31.31204,37.72243,True,null
0,39.03438,6.564027,True,null
0,46.78026,5.94725,True,null
0,50.55333,3.384668,True,null
0,43.48482,3.700731,True,null
1,39.07762,41.897,True,null
1,36.88145,48.41896,True,null
1,28.52411,43.77398,True,null
1,31.31204,36.55589,True,null
0,43.48482,3.630073,True,yes,down
0,39.03438,6.163501,True,null
0,46.78026,7.298752,True,null
0,50.55333,4.26568,True,null
0,43.48217,2.533916,True,null
1,39.07762,40.54285,True,null
1,36.88145,47.00196,True,null
1,28.52411,42.44754,True,null
1,31.31204,35.16151,True,null
0,39.03438,6.746989,True,null
0,46.78026,9.104308,True,null
0,50.55333,5.514455,True,null
0,43.48217,0.3192336,True,null
1,39.07762,38.50674,True,null
1,36.88145,45.12303,True,null
1,28.52411,40.81865,True,null
1,31.31204,33.35931,True,null
0,39.03438,8.766123,True,null
0,46.78026,11.59741,True,null
0,50.55333,7.124968,True,null
0,43.48217,0.3058766,True,null
1,39.07762,36.9238,True,null
1,36.88145,43.76553,True,null
1,28.52411,39.8092,True,null
1,31.31204,32.13594,True,null
0.03028518,39.03438,10.70466,True,null
0.03112175,46.78025,13.63761,True,null
0.03112175,50.55333,7.894878,True,null
0.03112175,43.48217,2.212824,True,null
1,39.07762,35.9071,True,null
1,36.88145,42.84457,True,null
1,28.52411,39.0541,True,null
1,31.31204,31.28714,True,null
0.08039185,39.03438,13.16873,True,null
0.08123542,46.78025,15.54366,True,null
0.08123542,50.55333,9.009254,True,null
0.08123542,43.48217,4.683127,True,null
1,39.07762,35.18705,True,null
1,36.88145,42.44022,True,null
1,28.52411,39.15979,True,null
1,31.31204,31.15197,True,null
0.1311878,39.03438,15.29983,True,null
0.1320421,46.78025,17.21493,True,null
0.1320421,50.55333,10.1098,True,null
0.1320421,43.48217,6.813196,True,null
1,39.07762,34.86058,True,null
1,36.88145,42.35604,True,null
1,28.52411,39.50829,True,null
1,31.31204,31.33898,True,null
0.1686684,46.78025,18.21592,True,up
0.1820056,39.03438,16.8131,True,null
0.1828598,46.78271,18.55516,True,null
0.1828598,50.55333,11.19816,True,null
0.1828598,43.48217,8.332707,True,null
1,39.07762,34.70573,True,null
1,36.88145,42.38423,True,null
1,28.52411,39.8981,True,null
1,31.31204,31.62156,True,null
0.2320364,39.03437,18.09255,True,null
0.2328956,46.78271,19.80992,True,null
0.2328956,50.55332,12.36844,True,null
0.2328956,43.48216,9.629645,True,null
1,39.07761,34.54905,True,null
1,36.88144,42.36512,True,null
1,28.52411,40.11255,True,null
1,31.31204,31.83222,True,null
0.2828669,39.03438,18.79124,True,null
0.2837186,46.78271,20.12798,True,null
0.2837186,50.55332,12.59958,True,null
0.2837186,43.48216,10.33077,True,null
1,39.07761,34.89098,True,null
1,36.88145,42.81181,True,null
1,28.52411,40.66917,True,null
1,31.31204,32.3455,True,null
0.3254186,50.55332,13.62402,True,up
0.3330573,39.03438,20.13181,True,null
0.3339183,46.78271,21.56027,True,null
0.3339183,50.5556,13.82,True,null
0.3339183,43.48216,11.64321,True,null
1,39.07761,34.47825,True,null
1,36.88145,42.43852,True,null
1,28.52411,40.60244,True,null
1,31.31204,32.1913,True,null
0.3645402,43.48216,12.25479,True,up
0.3833076,39.03437,21.13951,True,null
0.3841417,46.78271,22.67572,True,null
0.3841417,50.5556,15.05508,True,null
0.3841417,43.48481,12.69005,True,null
1,39.07761,33.71178,True,null
1,36.88145,41.76417,True,null
1,28.52411,40.1965,True,null
1,31.31204,31.74897,True,null
0.4340697,39.03437,20.64264,True,null
0.4349331,46.78271,22.60204,True,null
0.4349331,50.5556,15.13341,True,null
0.4349331,43.48481,12.21901,True,null
1,39.07761,33.47374,True,null
1,36.88145,41.52354,True,null
1,28.52411,39.9066,True,null
1,31.31204,31.50738,True,null
0.4849091,39.03438,20.45721,True,null
0.4857792,46.78271,21.9595,True,null
0.4857792,50.5556,14.35946,True,null
0.4857792,43.48481,11.99062,True,null
1,39.07762,34.14911,True,null
1,36.88145,42.13819,True,null
1,28.52411,40.38602,True,null
1,31.31204,31.96194,True,null
0.5350055,39.03437,21.23134,True,null
0.5358862,46.78271,22.92484,True,null
0.5358862,50.5556,15.22102,True,null
0.5358862,43.48481,12.75893,True,null
1,39.07761,33.52836,True,null
1,36.88144,41.51395,True,null
1,28.52411,39.77023,True,null
1,31.31203,31.34349,True,null
0.5853962,39.03437,19.98679,True,null
0.5862508,46.78271,21.98733,True,null
0.5862508,50.5556,14.71643,True,null
0.5862508,43.48481,11.51531,True,null
1,39.07761,33.5449,True,null
1,36.88144,41.54903,True,null
1,28.52411,39.85385,True,null
1,31.31203,31.42082,True,null
0.6355875,39.03437,20.06892,True,null
0.6364406,46.78271,21.9744,True,null
0.6364406,50.5556,14.43427,True,null
0.6364406,43.48481,11.60542,True,null
1,39.07761,34.05423,True,null
1,36.88144,41.97342,True,null
1,28.52411,40.04606,True,null
1,31.31203,31.64822,True,null
0.6862186,39.03437,19.67848,True,null
0.6870772,46.78271,21.56222,True,null
0.6870772,50.5556,14.25239,True,null
0.6870772,43.48481,11.20018,True,null
1,39.07761,33.58186,True,null
1,36.88144,41.51645,True,null
1,28.52411,39.53464,True,null
1,31.31203,31.14476,True,null
0.7370539,39.03437,19.57383,True,null
0.7379114,46.78271,22.01615,True,null
0.7379114,50.5556,15.03197,True,null
0.7379114,43.48481,11.15276,True,null
1,39.07761,31.21602,True,null
1,36.88144,39.15064,True,null
1,28.52411,37.34835,True,null
1,31.31203,28.92346,True,null
0.7878688,39.03437,19.20822,True,null
0.7887021,46.78271,22.37396,True,null
0.7887021,50.5556,15.80041,True,null
0.7887021,43.48481,11.05139,True,null
1,39.07761,29.80342,True,null
1,36.88144,37.72391,True,null
1,28.52411,35.93532,True,null
1,31.31203,27.5045,True,null
0.8379428,39.03437,19.82889,True,null
0.8387911,46.78271,23.33872,True,null
0.8387911,50.5556,17.02431,True,null
0.8387911,43.48481,11.76079,True,null
1,39.07761,28.32588,True,null
1,36.88144,36.27005,True,null
1,28.52411,34.59441,True,null
1,31.31203,26.14597,True,null
0.8880877,39.03437,19.60714,True,null
0.8889272,46.78271,23.74981,True,null
0.8889272,50.55559,17.60411,True,null
0.8889272,43.48481,11.90346,True,null
1,39.07761,27.75023,True,null
1,36.88144,35.36214,True,null
